"id_norma","tipo_norma","numero_norma","clase_norma","organismo_origen","fecha_sancion","numero_boletin","fecha_boletin","pagina_boletin","titulo_resumido","titulo_sumario","texto_resumido","observaciones","texto_original","texto_actualizado","modificada_por","modifica_a"
"375761","Resolución","287","","AGENCIA DE ADMINISTRACION DE BIENES DEL ESTADO","2022-11-11","35058","2022-11-30","35","MUNICIPALIDAD DE SAN ANTONIO DE LITIN","AGENCIA DE ADMINISTRACION DE BIENES DEL ESTADO","OTORGASE A LA MUNICIPALIDAD DE SAN ANTONIO DE LITIN UN PERMISO DE USO PRECARIO Y GRATUITO SOBRE UN INMUEBLE PROPIEDAD DEL ESTADO NACIONAL, UBICADO EN LA CALLE 25 DE MAYO S/Nº, DEL DEPARTAMENTO UNION, LOCALIDAD DE SAN ANTONIO DE LITIN, PROVINCIA DE CORDOBA, IDENTIFICADO CATASTRALMENTE COMO DEPARTAMENTO 36 - PEDANIA 1 - LOCALIDAD 30 - CIRCUNSCRIPCION 1 - SECCION 1 - MANZANA 17 - PARCELA 19, CORRESPONDIENDOLE EL CIE 1400004230/1 Y QUE CUENTA CON UNA SUPERFICIE TOTAL APROXIMADA DE CUATROCIENTOS DOCE METROS CUADRADOS (412,00 M2), SEGUN SE DETALLA EN EL PLANO-2021-118795243-APN-DSCYD#AABE QUE COMO ANEXO I FORMA PARTE DE LA PRESENTE MEDIDA; A LOS FINES DE DESTINARLO A LA REALIZACION DE UN ESPACIO DE USOS MULTIPLES PARA USO CULTURAL Y RECREATIVO.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375761/norma.htm","","0","1"
"374922","Resolución","888","","JEFATURA DE GABINETE DE MINISTROS","2022-11-11","35047","2022-11-15","77","MESA DE TRABAJO DE GESTION DE LA EMERGENCIA HIDRICA - DISPONGASE CONTINUIDAD","JEFATURA DE GABINETE DE MINISTROS","DISPONGASE LA CONTINUIDAD DE LA 'MESA DE TRABAJO DE GESTION DE LA EMERGENCIA HIDRICA DE LAS CUENCAS DE LOS RIOS PARANA, PARAGUAY E IGUAZU' CREADA MEDIANTE EL DECRETO N° 118 DEL 10 DE MARZO DE 2022, MANTENIENDO SU INTEGRACION POR LOS ORGANISMOS QUE FORMAN PARTE DEL SISTEMA NACIONAL DE GESTION INTEGRAL DEL RIESGO (SINAGIR) CON COMPETENCIA ESPECIFICA, SEA CENTRAL O CONCURRENTE, EN LA GESTION DEL MONITOREO DE LAS CONDICIONES HIDROMETEOROLOGICAS DE DICHAS CUENCAS.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374922/norma.htm","","0","3"
"374996","Resolución","734","Sintetizada","SERVICIO NAC. DE SANIDAD Y CALIDAD AGROALIMENTARIA","2022-11-11","35047","2022-11-15","105","ASIGNACION DE FUNCIONES - PRORROGA","SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA","PRORROGUESE, A PARTIR DEL 25 DE JULIO DE 2022 Y POR EL TERMINO DE SEIS (6) MESES CONTADOS DESDE EL DICTADO DE LA PRESENTE MEDIDA, LA ASIGNACION TRANSITORIA DE FUNCIONES AL MEDICO VETERINARIO D. SERGIO DANIEL ROSSI (M.I. N° 14.415.191) COMO DIRECTOR DE CENTRO REGIONAL CUYO DE LA DIRECCION NACIONAL DE OPERACIONES DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA, DISPUESTA POR LA RESOLUCION N° RESOL-2020-230-APN-MAGYP DEL 12 DE NOVIEMBRE DE 2020 DEL ENTONCES MINISTERIO DE AGRICULTURA, GANADERIA Y PESCA Y PRORROGADA MEDIANTE LAS RESOLUCIONES NROS. RESOL-2021-322- APN-PRES#SENASA DEL 11 DE JUNIO DE 2021 Y RESOL-2022-47-APN-PRES#SENASA DEL 24 DE ENERO DE 2022, AMBAS DEL CITADO SERVICIO NACIONAL, QUIEN REVISTA EN EL AGRUPAMIENTO OPERATIVO, CATEGORIA PROFESIONAL, GRADO 1 (E1), TRAMO SUPERIOR DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL DEL REFERIDO SERVICIO NACIONAL, HOMOLOGADO POR EL DECRETO Nº 40 DEL 25 DE ENERO DE 2007, AUTORIZANDOSE EL CORRESPONDIENTE PAGO DE LA FUNCION DIRECTIVA III.","","","","0","2"
"374995","Resolución","592","Sintetizada","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-11-11","35047","2022-11-15","105","TRANSNOA S.A.","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","OTORGAR EL CERTIFICADO DE CONVENIENCIA Y NECESIDAD PUBLICA (CCYNP) SOLICITADO POR LA EMPRESA DE TRANSPORTE DE ENERGIA ELECTRICA POR DISTRIBUCION TRONCAL DEL NOROESTE ARGENTINO SOCIEDAD ANONIMA (TRANSNOA S.A.), A REQUERIMIENTO DE LA EMPRESA DE DISTRIBUCION ELECTRICA DE TUCUMAN SOCIEDAD ANONIMA (EDET S.A.), PARA LA AMPLIACION DEL SISTEMA DE TRANSPORTE, CONSISTENTE EN UN (1) NUEVO PUNTO DE CONEXION EN EL NIVEL DE 33 KV EN LA ESTACION TRANSFORMADORA (ET) CEVIL POZO.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374995/norma.htm","","0",""
"374936","Disposición","1249","","POLICIA DE SEGURIDAD AEROPORTUARIA","2022-11-11","35047","2022-11-15","109","PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO INTERNACIONAL DE ROSARIO 'ISLAS MALVINAS'","POLICIA DE SEGURIDAD AEROPORTUARIA","DEROGUESE LA DISPOSICION PSA N° 1.193/14. APRUEBESE EL PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO INTERNACIONAL DE ROSARIO 'ISLAS MALVINAS', QUE COMO ANEXO (IF-2022-116282099-APN-UOSPROS#PSA), INTEGRA LA PRESENTE DISPOSICION.","LA PRESENTE NORMA NO SE RELACIONA CON SU ANTECEDENTE - DISPOSICION 1193/2014 DE LA POLICIA DE SEGURIDAD AEROPORTUARIA - PORQUE, SEGUN NUESTROS REGISTROS, NO SE HABRIA PUBLICADO EN BOLETIN OFICIAL.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374936/norma.htm","","0","2"
"374992","Resolución","2106","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-11","35047","2022-11-15","104","COOPERATIVA ELECTRICA RURAL, TELEFONICA, DE PROVISION Y SERVICIOS DE EL DORADO LIMITADA","ENTE NACIONAL DE COMUNICACIONES","INSCRIBIR A LA COOPERATIVA ELECTRICA RURAL, TELEFONICA, DE PROVISION Y SERVICIOS DE EL DORADO LIMITADA, EN EL REGISTRO DE SERVICIOS TIC APROBADO EN EL ANEXO I DE LA RESOLUCION DEL EX MINISTERIO DE MODERNIZACION N° 697/2017 Y SUS MODIFICATORIAS, EL SERVICIO DE RADIODIFUSION POR SUSCRIPCION MEDIANTE VINCULO FISICO Y/O RADIOELECTRICO PARA LA LOCALIDAD DE VEDIA, PROVINCIA DE BUENOS AIRES.","","","","0",""
"374851","Resolución","771","","SECRETARIA DE ENERGIA","2022-11-11","35046","2022-11-14","143","AUDIENCIA PUBLICA - CONVOCATORIA","MINISTERIO DE ECONOMIA","CONVOCASE A AUDIENCIA PUBLICA CON EL OBJETO DE EVALUAR Y DAR TRATAMIENTO A LOS PRECIOS DEL GAS NATURAL RESPECTO DE LA PORCION DEL PRECIO QUE EL ESTADO NACIONAL PODRA TOMAR A SU CARGO EN LOS TERMINOS DEL ARTICULO 6° DEL DECRETO N° 892 DE FECHA 13 DE NOVIEMBRE DE 2020 Y SU MODIFICATORIO.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374851/norma.htm","","0","1"
"374967","Resolución","2080","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-11","35047","2022-11-15","94","MEGATEC GROUP S.A.","ENTE NACIONAL DE COMUNICACIONES","OTORGAR A LA EMPRESA MEGATEC GROUP S.A., LICENCIA PARA LA PRESTACION DE SERVICIOS DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES, SEAN FIJOS O MOVILES, ALAMBRICOS O INALAMBRICOS, NACIONALES O INTERNACIONALES, CON O SIN INFRAESTRUCTURA PROPIA.","","","","0",""
"374804","Resolución","35412","","SECRETARIA DE MEDIOS Y COMUNICACION PUBLICA","2022-11-11","35046","2022-11-14","85","RESOLUCION N° 1221/2021 - MODIFICACION","JEFATURA DE GABINETE DE MINISTROS","SUSTITUYESE EL ANEXO I DE LA RESOLUCION N° 1221 DEL 2 DE FEBRERO DE 2021 'PROCEDIMIENTO PARA EL TRAMITE DE CONTRATACION DE CAMPAÑAS INSTITUCIONALES DE PUBLICIDAD Y DE COMUNICACION' POR EL QUE COMO ANEXO I FORMA PARTE INTEGRANTE DE LA PRESENTE RESOLUCION.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374804/norma.htm","","0","1"
"374937","Disposición","1250","","POLICIA DE SEGURIDAD AEROPORTUARIA","2022-11-11","35047","2022-11-15","111","PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO INTERNACIONAL DE POSADAS","POLICIA DE SEGURIDAD AEROPORTUARIA","DEROGUESE LA DISPOSICION PSA N° 1.194/14. APRUEBESE EL PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO INTERNACIONAL DE POSADAS 'LIBERTADOR GENERAL JOSE DE SAN MARTIN', QUE COMO ANEXO (IF-2022-116511994-APN-UOSPPOS#PSA) INTEGRA LA PRESENTE DISPOSICION.","LA PRESENTE NORMA NO SE RELACIONA CON SU ANTECEDENTE - DISPOSICION 1194/2014 DE LA POLICIA DE SEGURIDAD AEROPORTUARIA - PORQUE, SEGUN NUESTROS REGISTROS, NO SE HABRIA PUBLICADO EN BOLETIN OFICIAL.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374937/norma.htm","","0","2"
"374766","Decisión Administrativa","1146","","JEFATURA DE GABINETE DE MINISTROS","2022-11-11","35046","2022-11-14","7","DESIGNACION","JEFATURA DE GABINETE DE MINISTROS","DASE POR DESIGNADO CON CARACTER TRANSITORIO, A PARTIR DEL 12 DE SEPTIEMBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, AL SEÑOR BRAIAN AGUSTIN BALLADARES (D.N.I. Nº 35.863.167) EN EL CARGO DE DIRECTOR NACIONAL DE FORMULACION Y GESTION DE PROGRAMAS DE DESARROLLO COMUNITARIO DE LA SECRETARIA DE RELACIONES CON LA SOCIEDAD CIVIL Y DESARROLLO COMUNITARIO DE LA JEFATURA DE GABINETE DE MINISTROS, NIVEL A - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374766/norma.htm","","0",""
"375759","Resolución","285","","AGENCIA DE ADMINISTRACION DE BIENES DEL ESTADO","2022-11-11","35058","2022-11-30","30","MUNICIPALIDAD DE EL TIO","AGENCIA DE ADMINISTRACION DE BIENES DEL ESTADO","OTORGASE A LA MUNICIPALIDAD DE EL TIO UN PERMISO DE USO PRECARIO Y GRATUITO SOBRE UN INMUEBLE DE PROPIEDAD DEL ESTADO NACIONAL, EN JURISDICCION DEL MINISTERIO DE TRANSPORTE  ADMINISTRACION DE INFRAESTRUCTURAS FERROVIARIAS S.E, COMPRENDIDO EN EL CUADRO DE ESTACION EL TIO - LINEA: BELGRANO - RAMAL: CC.(CBA), DE LA LOCALIDAD DE EL TIO, DEPARTAMENTO DE SAN JUSTO, PROVINCIA DE CORDOBA, ENCONTRANDOSE UN SECTOR SIN CATASTRAR Y OTRO IDENTIFICADO CATASTRALMENTE COMO DEPARTAMENTO: 30 - PEDANIA: 3 - LOCALIDAD: 25 - CIRCUNSCRIPCION: 1 - SECCION: 2 - MANZANA: 4 - PARCELA: 2, VINCULADOS AL CIE 1400009550/19, CON UNA SUPERFICIE APROXIMADA DE TREINTA Y SEIS MIL QUINIENTOS CINCUENTA METROS CUADRADOS (36.550 M2), SEGUN SE DETALLA EN EL PLANO-2022-82673794-APN DSCYD#AABE, QUE COMO ANEXO I FORMA PARTE INTEGRANTE DE LA PRESENTE MEDIDA.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375759/norma.htm","","0","1"
"374769","Decisión Administrativa","1150","","JEFATURA DE GABINETE DE MINISTROS","2022-11-11","35046","2022-11-14","11","DESIGNACION","JEFATURA DE GABINETE DE MINISTROS","DASE POR DESIGNADO, A PARTIR DEL 1° DE AGOSTO DE 2022 Y HASTA EL 11 DE SEPTIEMBRE DE 2022, AL LICENCIADO WALTER ARIEL IAMPIETRO (D.N.I. N° 27.621.375) EN EL ENTONCES CARGO DE DIRECTOR GENERAL DE ARTICULACION INTERMINISTERIAL Y DE RELACIONES INSTITUCIONALES DE LA UNIDAD GABINETE DE ASESORES DE LA JEFATURA DE GABINETE DE MINISTROS, NIVEL A - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08.","","","","0",""
"374935","Disposición","1239","","POLICIA DE SEGURIDAD AEROPORTUARIA","2022-11-11","35047","2022-11-15","107","PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO INTERNACIONAL DE RESISTENCIA","POLICIA DE SEGURIDAD AEROPORTUARIA","DEROGUESE LA DISPOSICION PSA N° 399/15. APRUEBESE EL PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO INTERNACIONAL DE RESISTENCIA 'JOSE DE SAN MARTIN', QUE COMO ANEXO (IF-2022-115241175-APN-UOSPRES#PSA) INTEGRA LA PRESENTE DISPOSICION.","LA PRESENTE NORMA NO SE RELACIONA CON SU ANTECEDENTE - DISPOSICION 399/2015 DE LA POLICIA DE SEGURIDAD AEROPORTUARIA - PORQUE, SEGUN NUESTROS REGISTROS, NO SE HABRIA PUBLICADO EN BOLETIN OFICIAL.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374935/norma.htm","","0","2"
"374981","Resolución","2094","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-11","35047","2022-11-15","100","FONEXA S.A.","ENTE NACIONAL DE COMUNICACIONES","OTORGAR A LA FIRMA FONEXA S.A. LICENCIA PARA LA PRESTACION DE SERVICIOS DE TIC, SEAN FIJOS O MOVILES, ALAMBRICOS O INALAMBRICOS, NACIONALES O INTERNACIONALES, CON O SIN INFRAESTRUCTURA PROPIA.","","","","0",""
"375053","Disposición","855","","AGENCIA NACIONAL DE SEGURIDAD VIAL","2022-11-11","35048","2022-11-16","112","CENTRO DE EMISION DE LICENCIAS DE CONDUCIR DEL MUNICIPIO DE PURMAMARCA","AGENCIA NACIONAL DE SEGURIDAD VIAL","CERTIFIQUESE Y HOMOLOGUESE EL CENTRO DE EMISION DE LICENCIAS DE CONDUCIR DEL MUNICIPIO DE PURMAMARCA, DE LA PROVINCIA DE JUJUY, PARA EMITIR LA LICENCIA NACIONAL DE CONDUCIR.-","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375053/norma.htm","","0","1"
"374966","Resolución","2079","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-11","35047","2022-11-15","94","7 COLORES S.A.S.,","ENTE NACIONAL DE COMUNICACIONES","OTORGAR A LA FIRMA 7 COLORES S.A.S., LICENCIA PARA LA PRESTACION DE SERVICIOS DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES, SEAN FIJOS O MOVILES, ALAMBRICOS O INALAMBRICOS, NACIONALES O INTERNACIONALES, CON O SIN INFRAESTRUCTURA PROPIA.","","","","0",""
"374842","Resolución","862","","MINISTERIO DE ECONOMIA","2022-11-12","35046","2022-11-14","129","PROGRAMA DE COMPENSACION PARA PEQUEÑOS Y MEDIANOS PRODUCTORES DE SOJA Y MAIZ","MINISTERIO DE ECONOMIA","CREASE, EN EL AMBITO DE LA SECRETARIA DE AGRICULTURA, GANADERIA Y PESCA DEL MINISTERIO DE ECONOMIA, EL PROGRAMA DE COMPENSACION PARA PEQUEÑOS Y MEDIANOS PRODUCTORES DE SOJA Y MAIZ, QUE SE FINANCIARA CON LOS FONDOS PROVENIENTES DEL FONDO INCREMENTO EXPORTADOR CREADO POR EL ARTICULO 9° DEL DECRETO N° 576 DE FECHA 4 DE SEPTIEMBRE DE 2022.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/370000-374999/374842/norma.htm","","1","3"
"374894","Decisión Administrativa","1152","","JEFATURA DE GABINETE DE MINISTROS","2022-11-12","35047","2022-11-15","10","DESIGNACION","MINISTERIO DE SALUD","DASE POR DESIGNADA CON CARACTER TRANSITORIO, A PARTIR DEL 10 DE OCTUBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, A LA LICENCIADA MARIA ALEJANDRA ROSES (D.N.I. N° 29.392.634) EN EL CARGO DE DIRECTORA DE INTEGRACION DE LA INFORMACION SANITARIA DE LA DIRECCION NACIONAL DE SISTEMAS DE INFORMACION SANITARIA DE LA SUBSECRETARIA DE INTEGRACION DE LOS SISTEMAS DE SALUD Y ATENCION PRIMARIA DE LA SECRETARIA DE EQUIDAD EN SALUD DEL MINISTERIO DE SALUD, NIVEL B - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08.","","","","0",""
"374893","Decisión Administrativa","1151","","JEFATURA DE GABINETE DE MINISTROS","2022-11-12","35047","2022-11-15","9","DESIGNACION","MINISTERIO DE SALUD","DASE POR DESIGNADA CON CARACTER TRANSITORIO, A PARTIR DEL 12 DE OCTUBRE DE 2022 Y POR EL TERMINO DE CIENTO OCHENTA (180) DIAS HABILES, A LA DOCTORA ALICIA FLORENCIA BRUGGESSER (D.N.I. N° 25.147.601), EN EL CARGO DE DIRECTORA DE CONTROL DE ENFERMEDADES INMUNOPREVENIBLES DE LA DIRECCION NACIONAL DE CONTROL DE ENFERMEDADES TRANSMISIBLES DE LA SUBSECRETARIA DE ESTRATEGIAS SANITARIAS DE LA SECRETARIA DE ACCESO A LA SALUD DEL MINISTERIO DE SALUD, NIVEL B - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08.","","","","0",""
"375172","Resolución","2137","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-14","35049","2022-11-17","41","ACTOS DE CONCURSO PUBLICO","ENTE NACIONAL DE COMUNICACIONES","APROBAR LOS ACTOS DE CONCURSO PUBLICO SIMPLIFICADO CONVOCADO PARA LA PROVINCIA DEL NEUQUEN, A TRAVES DE LA RESOLUCION RESOL-2021-689-APNENACOM#JGM, CONFORME EL CRONOGRAMA ESTABLECIDO. ADJUDICAR A GRUPO CUMBRE SOCIEDAD ANONIMA, INTEGRADA POR MARCOS PODESTA, TITULAR DE (120) ACCIONES, ALEJO HERNAN MARTINEZ, TITULAR DE CUARENTA (40) ACCIONES, NESTOR FABRICIO MARTINEZ , TITULAR DE (40) ACCIONES Y GUILLERMO ANIBAL COCO , TITULAR DE (40) ACCIONES, UNA LICENCIA PARA LA INSTALACION, FUNCIONAMIENTO Y EXPLOTACION DE 1 SERVICIO DE COMUNICACIÓN AUDIOVISUAL POR MODULACION DE FRECUENCIA EN EL CANAL 210, FRECUENCIA 89.9 MHZ., CATEGORIA E, PARA LA LOCALIDAD DE AÑELO, PROVINCIA DEL NEUQUEN.","","","","0","1"
"375088","Resolución","2122","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-11-14","35048","2022-11-16","105","MARCELO JAVIER PELICHERO","ENTE NACIONAL DE COMUNICACIONES","OTORGAR AL SEÑOR MARCELO JAVIER PELICHERO, LICENCIA PARA LA PRESTACION DE SERVICIOS DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES, SEAN FIJOS O MOVILES, ALAMBRICOS O INALAMBRICOS, NACIONALES O INTERNACIONALES, CON O SIN INFRAESTRUCTURA PROPIA.","","","","0",""
"375039","Resolución","3034","","MINISTERIO DE EDUCACION","2022-11-14","35048","2022-11-16","82","DESIGNACION - PRORROGA","MINISTERIO DE EDUCACION","PRORROGAR A PARTIR DEL 7 DE NOVIEMBRE DE 2022, FECHA DE SU VENCIMIENTO Y POR EL PLAZO DE CIENTO OCHENTA (180) DIAS HABILES CONTADOS A PARTIR DEL DICTADO DE LA PRESENTE MEDIDA, LA DESIGNACION TRANSITORIA EFECTUADA EN LOS TERMINOS DE LA DECISION ADMINISTRATIVA Nº 169 DEL 11 DE FEBRERO DE 2022 A LA LICENCIADA YESICA MARRA (D.N.I. N° 26.560.816) EN EL CARGO DE DIRECTORA DE PRENSA Y DIFUSION INSTITUCIONAL DE LA UNIDAD GABINETE DE ASESORES DEL MINISTERIO DE EDUCACION, NIVEL B - GRADO 0 DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL DEL PERSONAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP), HOMOLOGADO POR EL DECRETO N° 2098/08. SE AUTORIZA EL CORRESPONDIENTE PAGO DEL SUPLEMENTO POR FUNCION EJECUTIVA NIVEL II DEL CITADO CONVENIO COLECTIVO DE TRABAJO SECTORIAL.","","","","0","1"
"375042","Resolución","2820","","MINISTERIO DE SALUD","2022-11-14","35048","2022-11-16","88","NORMAS DE PROVISION DE MEDICAMENTOS E INSUMOS PARA PERSONAS CON DIABETES - APROBACION","MINISTERIO DE SALUD","DEJANSE SIN EFECTO LAS RESOLUCIONES N° 423/2018 Y N° 764/2018, AMBAS DE LA EX SECRETARIA DE GOBIERNO DE SALUD. APRUEBASE LA ACTUALIZACION DE LAS 'NORMAS DE PROVISION DE MEDICAMENTOS E INSUMOS PARA PERSONAS CON DIABETES' QUE COMO ANEXO I (IF-2022-117115865-APN-DNAIENT#MS) FORMA PARTE DE LA PRESENTE NORMA Y PASARA A INTEGRAR EL SISTEMA DE PRESTACIONES MEDICAS OBLIGATORIAS.","","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375042/norma.htm","","0","4"
"375064","Disposición","1254","","POLICIA DE SEGURIDAD AEROPORTUARIA","2022-11-14","35048","2022-11-16","119","PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO INTERNACIONAL RIO GALLEGOS","POLICIA DE SEGURIDAD AEROPORTUARIA","DEROGUESE LA DISPOSICION PSA N° 1.195 /14. APRUEBESE EL PROGRAMA DE SEGURIDAD DE ESTACION AEREA DEL AEROPUERTO INTERNACIONAL RIO GALLEGOS 'PILOTO CIVIL NORBERTO FERNANDEZ', QUE COMO ANEXO (IF-2022-115623737-APN-UOSPGAL#PSA) INTEGRA LA PRESENTE DISPOSICION.","LA PRESENTE NORMA NO SE RELACIONA CON SU ANTECEDENTE - DISPOSICION 1195/2014 DE LA POLICIA DE SEGURIDAD AEROPORTUARIA - PORQUE, SEGUN NUESTROS REGISTROS, NO SE HABRIA PUBLICADO EN BOLETIN OFICIAL","http://servicios.infoleg.gob.ar/infolegInternet/anexos/375000-379999/375064/norma.htm","","0","1"
"375019","Resolución","204","","INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO PESQUERO","2022-11-14","35048","2022-11-16","41","DESIGNACION","INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO PESQUERO","DESIGNASE A JOSE MARIA CATUOGNO CUIL 20-26056119-8 A PARTIR DEL DICTADO DE ESTA MEDIDA, DE ACUERDO CON LO ESTABLECIDO EN EL REGIMEN DE VALORACION PARA LA PROMOCION POR EVALUACION Y MERITO, APROBADO EN EL ARTICULO 2° DE LA RESOLUCION N° 53 DEL 22 DE MARZO DE 2022 DE LA SECRETARIA DE GESTION Y EMPLEO PUBLICO DE LA JEFATURA DE GABINETE DE MINISTROS (RESOL-2022-53-APN-SGYEP#JGM), EN UN CARGO DE PLANTA PERMANENTE, NIVEL B GRADO 3, AGRUPAMIENTO GENERAL, TRAMO GENERAL DEL SISTEMA NACIONAL DE EMPLEO PUBLICO (SINEP) HOMOLOGADO POR EL DECRETO Nº 2098 DEL 3 DE DICIEMBRE DE 2008 Y SUS MODIFICATORIOS, ASIGNANDOSELE UN PUESTO DE ASISTENTE DE INVESTIGACION Y DESARROLLO CON ORIENTACION EN MUESTREO Y DESEMBARQUE EN LA DIRECCION DE INFORMACION Y OPERACIONES DE TECNOLOGIA DEL INSTITUTO NACIONAL DE INVESTIGACION Y DESARROLLO PESQUERO, DE ACUERDO A LOS CONSIDERANDOS EXPUESTOS EN LA PRESENTE RESOLUCION.","","","","0",""
"375142","Disposición","105","","DIRECCION REGIONAL CENTRO (AFIP-DGI)","2022-11-14","35049","2022-11-17","50","REGIMEN DE REEMPLAZOS - MODIFICACION","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","MODIFICAR EL REGIMEN DE REEMPLAZOS, PARA CASOS DE AUSENCIA O IMPEDIMENTO DE LA JEFATURA DE LA DIVISION JURIDICA, DEPENDIENTE DE LA DIRECCION REGIONAL CENTRO, EL QUE QUEDARA ESTABLECIDO DE LA SIGUIENTE FORMA: DIVISION JURIDICA: ABOG. ALEJANDRO GABRIEL PIRILLO (LEGAJO N° 43.107/61)* Y ABOG. Y CONT. PUB. MARIA GABRIELA STRASIOTTO (LEGAJO N° 33.934/47)* * CORRESPONDE AL EJERCICIO DE JUEZ ADMINISTRATIVO.","","","","0",""
"375125","Resolución","5305","","INSTITUTO NACIONAL DE ASOCIATIVISMO Y ECONOMIA SOCIAL","2022-11-14","35049","2022-11-17","13","PLENARIO DE COOPERATIVAS DE TRABAJO TECNOLOGICAS","INSTITUTO NACIONAL DE ASOCIATIVISMO Y ECONOMIA SOCIAL","DECLARESE DE INTERES COOPERATIVO Y MUTUAL EL PLENARIO DE COOPERATIVAS DE TRABAJO TECNOLOGICAS, A REALIZARSE EN LA CIUDAD DE VILLA LA ANGOSTURA, PROVINCIA DE NEUQUEN, LOS DIAS 14, 15, 16 Y 17 DE DICIEMBRE DEL AÑO EN CURSO.","","","","0",""
