"id_norma_modificada","id_norma_modificatoria","tipo_norma","nro_norma","clase_norma","organismo_origen","fecha_boletin","titulo_sumario","titulo_resumido"
"367508","367463","Resolución","261","","ENTE NACIONAL REGULADOR DEL GAS","2022-07-06","ENTE NACIONAL REGULADOR DEL GAS","PROYECTO DE NORMA - PUESTA EN CONSULTA"
"367508","371888","Resolución","375","","ENTE NACIONAL REGULADOR DEL GAS","2022-09-23","ENTE NACIONAL REGULADOR DEL GAS","RESOLUCION 56/2019 - MODIFICACION"
"367513","373218","Disposición","719","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO 'FEDERACION GRAFICA BONAERENSE' - FEDERACION ARGENTINA DE LA INDUSTRIA GRAFICA Y AFINES"
"367519","373234","Disposición","733","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE TRABAJADORES PERFUMISTAS - ASOCIACION CIVIL 'CAPA'"
"367539","367540","Decreto","370","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-07","PARQUES NACIONALES, MONUMENTOS NATURALES Y RESERVAS NACIONALES","LEY 27670 - SU PROMULGACION"
"367591","375536","Disposición","9","","SUBSECRETARIA DE TRANSPORTE AUTOMOTOR","2022-11-25","MINISTERIO DE TRANSPORTE","TARIFA DE REFERENCIA - APRUEBASE"
"367596","368041","Disposición","300","","DIRECCION DE NORMATIVA LABORAL","2022-07-14","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS MOSAISTAS Y AFINES DE LA REPUBLICA ARGENTINA - OTRO"
"367635","367636","Resolución","417","","ADMINISTRACION DE PARQUES NACIONALES","2022-07-08","ADMINISTRACION DE PARQUES NACIONALES","RESOLUCION 408/2022 - RECTIFIQUESE"
"367652","370210","Resolución","68","","SECRETARIA DE GESTION CULTURAL","2022-08-23","MINISTERIO DE CULTURA","PRIMERA CONVOCATORIA NACIONAL - PRORROGA"
"367652","373127","Resolución","120","","SECRETARIA DE GESTION CULTURAL","2022-10-17","MINISTERIO DE CULTURA","CONFORMACION - CONVALIDAR"
"367652","375884","Resolución","169","","SECRETARIA DE GESTION CULTURAL","2022-12-01","MINISTERIO DE CULTURA","CONFORMACION JURADO - CONVALIDACION"
"367678","369735","Disposición","497","","DIRECCION DE NORMATIVA LABORAL","2022-08-16","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA - AFARTE"
"367685","370164","Disposición","423","","DIRECCION DE NORMATIVA LABORAL","2022-08-22","CONVENCIONES COLECTIVAS DE TRABAJO","ALEARA - MAGIC STAR S.A. CASINO BUENOS AIRES S.A.  UTE"
"367711","369240","Decreto","459","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-05","MINISTERIO DE ECONOMIA","RENUNCIA Y DESIGNACION"
"367736","369135","Disposición","71","","SUBSECRETARIA DE DESARROLLO ESTRATEGICO","2022-08-03","MINISTERIO DE TURISMO Y DEPORTES","CONVOCATORIA"
"367746","372369","Disposición","17","","SUBSECRETARIA DE INDUSTRIA","2022-09-30","MINISTERIO DE ECONOMIA","PROGRAMA NACIONAL DE FORTALECIMIENTO DE LA CALIDAD - PRORROGA PLAZO DE INSCRIPCION"
"367750","369138","Comunicación","7543","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-08-03","ENTIDADES FINANCIERAS","OPERACIONES DE CAMBIO"
"367774","373300","Disposición","740","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO OBREROS DE RECOLECCION Y BARRIDO - ASOCIACION DE EMPRESAS DE LIMPIEZA Y AFINES"
"367810","369544","Decreto","479","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-11","MINISTERIO DE ECONOMIA","RENUNCIA Y DESIGNACION"
"367810","370186","Decreto","527","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-23","MINISTERIO DE ECONOMIA","RENUNCIA Y DESIGNACION"
"367810","370379","Decreto","537","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-26","MINISTERIO DE ECONOMIA","RENUNCIA Y DESIGNACION"
"367810","372659","Resolución","674","","MINISTERIO DE ECONOMIA","2022-10-05","MINISTERIO DE ECONOMIA","RENUNCIA"
"367814","372230","Resolución","153","","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","2022-09-29","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","DESIGNACIONES - PRORROGA"
"367840","371270","Resolución","10","GENERAL","COMISION ARBITRAL","2022-09-13","COMISION ARBITRAL CONVENIO MULTILATERAL DEL 18.8.77","REGISTRO UNICO TRIBUTARIO- PADRON FEDERAL - ENTRADA EN VIGENCIA"
"367847","375694","Disposición","255","","DIRECCION NAC.REG.NAC.PROP.AUTO. Y CRED.PRENDARIOS","2022-11-29","MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS","DIGESTO DE NORMAS TECNICO-REGISTRALES - MODIFICACION"
"367886","367887","Decreto","387","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-13","PARQUES NACIONALES, MONUMENTOS NATURALES Y RESERVAS NACIONALES","LEY 27672 - SU PROMULGACION"
"367888","367889","Decreto","388","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-13","PARQUES NACIONALES, MONUMENTOS NATURALES Y RESERVAS NACIONALES","LEY 27673 - SU PROMULGACION"
"367893","371514","Resolución","595","","MINISTERIO DE ECONOMIA","2022-09-16","MINISTERIO DE ECONOMIA","RENUNCIA"
"367894","370714","Decreto","569","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-09-01","MINISTERIO DE ECONOMIA","RENUNCIA"
"367952","372686","Disposición","551","","DIRECCION DE NORMATIVA LABORAL","2022-10-05","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - TOYOTA BOSHOKU ARGENTINA SRL"
"367953","373163","Disposición","707","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE ASOCIACIONES DE TRABAJADORES DE LA SANIDAD ARGENTINA Y OTROS"
"367959","368192","Disposición","380","","DIRECCION DE NORMATIVA LABORAL","2022-07-18","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - JUNTAS CICCARELLI SRL"
"367992","367997","Decreto","18203","","PODER EJECUTIVO NACIONAL (P.E.N.)","1956-10-25","PODER EJECUTIVO","DECRETO N° 2078/55 - MODIFICACION"
"367992","368000","Decreto","3092","","PODER EJECUTIVO NACIONAL (P.E.N.)","1960-04-05","LOTERIA DE BENEFICENCIA NACIONAL Y CASINOS","DECRETO Nº 2078/1955 - MODIFICACION"
"367995","369928","Resolución","1018","","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","2022-08-18","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","RESOLUCION N° 794/2022 - MODIFICACION"
"368001","374707","Resolución","804","","MINISTERIO DE TRANSPORTE","2022-11-11","MINISTERIO DE TRANSPORTE","RESOLUCION 37/2013 - MODIFICACION"
"368002","375675","Resolución","838","","SECRETARIA GENERAL","2022-11-29","SECRETARIA GENERAL","ASIGNACION DE FUNCIONES - DASE POR LIMITADA"
"368006","373372","Resolución","42","Conjunta","SECRETARIA DE HACIENDA","2022-10-20","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - EMISION"
"368006","373372","Resolución","42","Conjunta","SECRETARIA DE FINANZAS","2022-10-20","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - EMISION"
"368006","373952","Resolución","44","Conjunta","SECRETARIA DE FINANZAS","2022-10-31","DEUDA PUBLICA","LETRA DE LIQUIDEZ DEL TESORO NACIONAL - EMISION"
"368006","373952","Resolución","44","Conjunta","SECRETARIA DE HACIENDA","2022-10-31","DEUDA PUBLICA","LETRA DE LIQUIDEZ DEL TESORO NACIONAL - EMISION"
"368006","375678","Resolución","48","Conjunta","SECRETARIA DE HACIENDA","2022-11-29","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - EMISION"
"368006","375678","Resolución","48","Conjunta","SECRETARIA DE FINANZAS","2022-11-29","DEUDA PUBLICA","LETRA DEL TESORO EN PESOS - EMISION"
"368013","372681","Resolución","1960","Sintetizada","ENTE NACIONAL DE COMUNICACIONES","2022-10-05","ENTE NACIONAL DE COMUNICACIONES","RESOLUCION 1431/22 - MODIFICACION"
"368041","372687","Disposición","550","","DIRECCION DE NORMATIVA LABORAL","2022-10-05","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS MOSAISTAS Y AFINES DE LA REPUBLICA ARGENTINA - OTROS"
"368052","369317","Decreto","471","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-08","MINISTERIO DE ECONOMIA","RENUNCIA Y DESIGNACION"
"368052","369318","Decreto","472","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-08","MINISTERIO DE ECONOMIA","RENUNCIA Y DESIGNACION"
"368076","368298","Decreto","1828","","PODER EJECUTIVO NACIONAL (P.E.N.)","1963-03-18","COMISION NACIONAL DE HIPODROMOS","CREACION"
"368077","370044","Resolución","182","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-19","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO - APRUEBANSE"
"368078","300796","Ley","17710","","PODER EJECUTIVO NACIONAL (P.E.N.)","1968-04-25","ADMINISTRACION CIVIL JOCKEY CLUB","HIPODROMO DE PALERMO"
"368081","375674","Resolución","603","","MINISTERIO DE TURISMO Y DEPORTES","2022-11-29","MINISTERIO DE TURISMO Y DEPORTES","COMITE DE VALORACION POR EVALUACION Y MERITO - APRUEBASE LO ACTUADO"
"368104","374385","Disposición","840","","DIRECCION DE NORMATIVA LABORAL","2022-11-07","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE OBREROS Y EMPLEADOS ACEITEROS - OTROS"
"368110","373806","Disposición","809","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","UNION PERSONAL DE FABRICAS DE PINTURAS Y AFINES - CAMARA DE LA INDUSTRIA DE LA PINTURA"
"368128","368129","Decreto","399","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-18","REGIMEN DE PROTECCION INTEGRAL DEL NIÑO, NIÑA Y ADOLESCENTE CON CANCER","LEY 27674 - SU PROMULGACION"
"368130","368131","Decreto","400","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-18","LEY NACIONAL DE RESPUESTA INTEGRAL AL VIH, HEPATITIS VIRALES, OTRAS INFECCIONES","LEY 27675 - SU PROMULGACION"
"368130","375862","Decreto","805","Reglamentario","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-12-01","LEY NACIONAL DE RESPUESTA INTEGRAL AL VIH, HEPATITIS VIRALES, OTRAS INFECCIONES","LEY 27675 - SU REGLAMENTACION"
"368130","375863","Decreto","804","Reglamentario","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-12-01","LEY NACIONAL DE RESPUESTA INTEGRAL AL VIH, HEPATITIS VIRALES, OTRAS INFECCIONES","LEY N° 27.675 - SU REGLAMENTACION"
"368132","368133","Decreto","408","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-18","INMUEBLES","LEY 27677 - OBSERVASE"
"368141","371504","Resolución","1198","","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","2022-09-16","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","DESIGNACIONES"
"368177","372732","Disposición","564","","DIRECCION DE NORMATIVA LABORAL","2022-10-06","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO UNIFICADO DE RELOJEROS Y JOYEROS DE LA ARGENTINA Y OTROS"
"368179","373746","Disposición","794","","DIRECCION DE NORMATIVA LABORAL","2022-10-26","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE TRABAJADORES DE LA INDUSTRIA DEL HIELO Y DE MERCADOS PARTICULARES DE LA REP ARG - OTRO"
"368185","373294","Disposición","749","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - ASOCIACION DE CONCESIONARIOS DE AUTOMOTORES DE LA REPUBLICA ARGENTINA - DIVISION MOTOVEHICUL"
"368203","369319","Decreto","473","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-08","MINISTERIO DE ECONOMIA","RENUNCIA Y DESIGNACION"
"368203","372760","Resolución","11","","SECRETARIA DE POLITICA ECONOMICA","2022-10-06","MINISTERIO DE ECONOMIA","RENUNCIA"
"368215","371252","Resolución","12","","CONSEJO FEDERAL PESQUERO","2022-09-13","CONSEJO FEDERAL PESQUERO","VIEIRA PATAGONICA - CAPTURA MAXIMA PERMISIBLE"
"368215","371872","Resolución","13","","CONSEJO FEDERAL PESQUERO","2022-09-23","CONSEJO FEDERAL PESQUERO","RESOLUCION 10/2022 - MODIFICACION"
"368219","370033","Resolución","1643","","ENTE NACIONAL DE COMUNICACIONES","2022-08-19","ENTE NACIONAL DE COMUNICACIONES","RESOLUCION 1478/2022 - RATIFICASE"
"368221","370205","Resolución","1046","","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","2022-08-23","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","RENUNCIA"
"368222","371890","Resolución","1221","","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","2022-09-23","INSTITUTO NACIONAL DE CINE Y ARTES AUDIOVISUALES","37º FESTIVAL INTERNACIONAL DE CINE DE MAR DEL PLATA - TARIFARIO"
"368227","370207","Resolución","186","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-23","JEFATURA DE GABINETE DE MINISTROS","RESOLUCION 134/2022 - MODIFICACION"
"368228","369931","Resolución","180","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-18","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO - APRUEBANSE"
"368228","375772","Resolución","257","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-11-30","JEFATURA DE GABINETE DE MINISTROS","ORDENES DE MERITO"
"368229","370043","Resolución","181","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-19","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO - APRUEBANSE"
"368229","375343","Resolución","254","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-11-23","JEFATURA DE GABINETE DE MINISTROS","ORDEN DE MERITO - APROBACION"
"368255","375521","Resolución","160","","SECRETARIA DE AGRICULTURA, GANADERIA Y PESCA","2022-11-25","MINISTERIO DE ECONOMIA","RESOLUCION 21/2017 - MODIFICACION"
"368266","369139","Comunicación","7544","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-08-03","ENTIDADES FINANCIERAS","OPERACIONES DE CAMBIO"
"368267","368268","Comunicación","7523","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-07-19","ENTIDADES FINANCIERAS","EFECTIVO MINIMO Y APLICACION DE RECURSOS"
"368267","369140","Comunicación","92794","C","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-08-03","ENTIDADES FINANCIERAS","COMUNICACION 'A' 7522 . FE DE ERRATAS"
"368276","372621","Disposición","530","","DIRECCION DE NORMATIVA LABORAL","2022-10-04","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - CAMARA DE OPERADORES DE COMBUSTIBLE DEL SUR ASOCIACION CIVIL"
"368288","369736","Disposición","498","","DIRECCION DE NORMATIVA LABORAL","2022-08-16","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE PROFESIONALES UNIVERSITARIOS DEL AGUA Y LA ENERGIA ELECTRICA - DISTROCUYO S.A."
"368339","369464","Disposición","455","","DIRECCION DE NORMATIVA LABORAL","2022-08-09","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA - FEDECOBA"
"368340","372605","Disposición","514","","DIRECCION DE NORMATIVA LABORAL","2022-10-04","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO OBRERO DE LA FRUTA - OTROS"
"368346","372686","Disposición","551","","DIRECCION DE NORMATIVA LABORAL","2022-10-05","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - TOYOTA BOSHOKU ARGENTINA SRL"
"368348","373235","Disposición","734","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION SINDICAL DE MOTOCICLISTAS MENSAJEROS Y SERVICIOS - OTRO"
"368350","372934","Disposición","601","","DIRECCION DE NORMATIVA LABORAL","2022-10-12","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE OBREROS MARITIMOS UNIDOS - CAMARA ARGENTINA PATAGONICA DE INDUSTRIAS PESQUERAS"
"368357","372534","Resolución","48","Sintetizada","ENTE REGULADOR DE AGUA Y SANEAMIENTO (ERAS)","2022-10-03","ENTE REGULADOR DE AGUA Y SANEAMIENTO","LLAMADO - DECLARASE DESIERTO"
"368373","368374","Decreto","417","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-07-21","CUIDADOS PALIATIVOS","LEY 27678 - SU PROMULGACION"
"368377","371743","Resolución","619","","MINISTERIO DE TRANSPORTE","2022-09-21","MINISTERIO DE TRANSPORTE","OPERADORES DE SERVICIOS DE TRANSPORTE AUTOMOTOR"
"368380","370381","Decreto","540","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-08-26","MINISTERIO DE ECONOMIA","RENUNCIA Y DESIGNACION"
"368400","373123","Resolución","697","","JEFATURA DE GABINETE DE MINISTROS","2022-10-17","JEFATURA DE GABINETE DE MINISTROS","RESOLUCION 458/22 - REVOCACION"
"368413","369946","Disposición","13","","SUBSECRETARIA DE INFRAESTRUCTURA DEPORTIVA Y COMPETENCIAS NA","2022-08-18","MINISTERIO DE TURISMO Y DEPORTES","PROGRAMA - CONVOCATORIA"
"368422","372609","Disposición","518","","DIRECCION DE NORMATIVA LABORAL","2022-10-04","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION OBRERA TUCUMANA DE LA INDUSTRIA AZUCARERA - CART"
"368435","368439","Disposición","339","","DIRECCION DE NORMATIVA LABORAL","2022-07-21","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA SINDICAL DEL PETROLEO, GAS Y BIOCOMBUSTIBLES - OTROS"
"368446","372765","Disposición","557","","DIRECCION DE NORMATIVA LABORAL","2022-10-06","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE EMPLEADOS DEL CAUCHO Y AFINES 'S.E.C.A.' - FEDERACION ARGENTINA DEL NEUMATICO"
"368447","370189","Decisión Administrativa","827","","JEFATURA DE GABINETE DE MINISTROS","2022-08-23","ADMINISTRACION PUBLICA NACIONAL","INFORME MENSUAL"
"368447","370403","Resolución","194","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-26","JEFATURA DE GABINETE DE MINISTROS","JURISDICCIONES Y ENTIDADES DEL SECTOR PUBLICO NACIONAL - INFORMACION"
"368447","370405","Resolución","196","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-26","JEFATURA DE GABINETE DE MINISTROS","DECRETO N° 426/2022 - INFORMACION"
"368450","375522","Resolución","41","","SECRETARIA DE FINANZAS","2022-11-25","MINISTERIO DE ECONOMIA","RENUNCIA"
"368461","369606","Resolución","514","","ADMINISTRACION DE PARQUES NACIONALES","2022-08-12","ADMINISTRACION DE PARQUES NACIONALES","FUNCION - REASIGNASE"
"368461","370399","Resolución","557","","ADMINISTRACION DE PARQUES NACIONALES","2022-08-26","ADMINISTRACION DE PARQUES NACIONALES","COMITE DE VALORACION - APRUEBASE LO ACTUADO"
"368464","369399","Resolución","400","","AUTORIDAD REGULATORIA NUCLEAR","2022-08-09","AUTORIDAD REGULATORIA NUCLEAR","RESOLUCION N° 376/2022 - RECTIFICASE"
"368471","369930","Resolución","179","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-18","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO - APRUEBANSE"
"368473","370656","Resolución","197","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-31","JEFATURA DE GABINETE DE MINISTROS","RESOLUCION 141/2022 - MODIFICACION"
"368501","373045","Disposición","664","","DIRECCION DE NORMATIVA LABORAL","2022-10-13","CONVENCIONES COLECTIVAS DE TRABAJO","UNION OBRERA DE REFRACTARIOS -  ASOCIACION CIVIL DE FABRICANTES DE MATERIALES REFRACTARIOS"
"368502","375712","Disposición","952","","DIRECCION DE NORMATIVA LABORAL","2022-11-29","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO 'FEDERACION GRAFICA BONAERENSE' - ASOCIACION DE EDITORES DE DIARIOS DE LA CIUDAD DE BS AS"
"368504","372755","Disposición","631","","DIRECCION DE NORMATIVA LABORAL","2022-10-06","CONVENCIONES COLECTIVAS DE TRABAJO","UNION OBRERA MOLINERA - CAMARA ARGENTINA DE EMPRESAS DE NUTRICION ANIMAL"
"368505","373165","Disposición","710","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO OBRERO DE LA INDUSTRIA DEL VIDRIO Y AFINES  Y OTROS"
"368506","372735","Disposición","567","","DIRECCION DE NORMATIVA LABORAL","2022-10-06","CONVENCIONES COLECTIVAS DE TRABAJO","FAETYL - FEDERACION ARG DE ENTIDADES EMPRESARIAS DEL AUTOTRANSPORTE DE CARGAS Y OTROS"
"368510","373158","Disposición","702","","DIRECCION DE NORMATIVA LABORAL","2022-10-17","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRABAJADORES DE CARGA Y DESCARGA DE LA REPUBLICA ARGENTINA  Y OTROS"
"368512","373894","Disposición","833","","DIRECCION DE NORMATIVA LABORAL","2022-10-28","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE EMPLEADOS DE COMERCIO Y SERVICIOS - CACYC - CAME - UDECA"
"368517","374053","Disposición","713","","DIRECCION DE NORMATIVA LABORAL","2022-11-01","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE ASOCIACIONES DE TRABAJADORES DE LA SANIDAD ARGENTINA Y OTROS"
"368518","373585","Disposición","768","","DIRECCION DE NORMATIVA LABORAL","2022-10-24","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION OBRERA DE LA INDUSTRIA DEL VESTIDO Y AFINES - FAIIA"
"368525","370036","Resolución","1664","","ENTE NACIONAL DE COMUNICACIONES","2022-08-19","ENTE NACIONAL DE COMUNICACIONES","RESOLUCION 1499/2022 - RATIFICASE"
"368526","370035","Resolución","1662","","ENTE NACIONAL DE COMUNICACIONES","2022-08-19","ENTE NACIONAL DE COMUNICACIONES","RESOLUCION 1507/2022 - RATIFICASE"
"368529","370208","Resolución","189","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-23","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO - APRUEBANSE"
"368530","370132","Resolución","184","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-08-22","JEFATURA DE GABINETE DE MINISTROS","BASES CONCURSO - APRUEBANSE"
"368530","375883","Resolución","266","","SECRETARIA DE GESTION Y EMPLEO PUBLICO","2022-12-01","JEFATURA DE GABINETE DE MINISTROS","ORDENES DE MERITO"
"368536","373689","Resolución","80","","SECRETARIA LEGAL Y TECNICA (PRESID.DE LA NACION)","2022-10-26","SECRETARIA LEGAL Y TECNICA","ORDENES DE MERITO"
"368557","368646","Comunicación","7554","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-07-26","ENTIDADES FINANCIERAS","OPERADORES DE CAMBIO - ACTUALIZACION"
"368557","370433","Comunicación","7563","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-08-26","ENTIDADES FINANCIERAS","OPERACIONES DE CAMBIOS"
"368563","372858","Disposición","632","","DIRECCION DE NORMATIVA LABORAL","2022-10-11","CONVENCIONES COLECTIVAS DE TRABAJO","SOESGYPE - ASOCIACION ESTACIONES DE SERVICIO DE LA REPUBLICA ARGENTINA Y OTROS"
"368564","372859","Disposición","633","","DIRECCION DE NORMATIVA LABORAL","2022-10-11","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO UNIDO DE TRAB JARDINEROS, PARQUISTAS, VIVERISTAS Y FLORICULTORES DE LA REP ARG Y OTROS"
"368570","373229","Disposición","728","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE ASOCIACIONES DE TRABAJADORES DE LA SANIDAD ARGENTINA - OTRO"
"368571","373080","Disposición","677","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE ASOCIACIONES DE TRABAJADORES DE LA SANIDAD ARGENTIA Y OTROS"
"368572","373081","Disposición","678","","DIRECCION DE NORMATIVA LABORAL","2022-10-14","CONVENCIONES COLECTIVAS DE TRABAJO","LA FEDERACION DE ASOCIACIONES DE TRABAJADORES DE LA SANIDAD ARGENTINA Y OTROS"
"368573","373232","Disposición","731","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","FATSA - ASOCIACION DE HOSPITALES DE COLECTIVIDADES Y PARTICULARES SIN FINES DE LUCRO"
